pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0104-44782008000100018,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6e1470f0510b2ffa123ff03669836f9703a95de5d7c8e6fbb6c3ef87a7f9f9e9,data/processed/sample_xmls/S0104-44782008000100018.xml,,"Desenvolvimento regional e descentralização político-administrativa: um estudo comparativo dos casos de Minas Gerais, Ceará e Santa Catarina",2008,Revista de Sociologia e Política,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,3,"Minas Gerais, Ceará e Santa Catarina",,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-44782008000200015,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,3b9a6f87442ac3b3eb34d11ee871c952ccc2598579f6ef58abc995e57f89f7b8,data/processed/sample_xmls/S0104-44782008000200015.xml,,Política e classes sociais,2008,Revista de Sociologia e Política,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Como o texto disponível é mínimo, não há base para inferir método, variáveis, amostra ou desenho causal. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-44782009000200015,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,b6f02b29e8fbb6e644113f74c103e3684bf2784b4155195120ac2a8396fab61d,data/processed/sample_xmls/S0104-44782009000200015.xml,,Em busca de uma sociedade do espetáculo perdida: desafios da história social do teatro europeu,2009,Revista de Sociologia e Política,Missing/Corrupt,Other,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Como o texto disponível é mínimo, não há base para inferir método, variáveis, amostra ou desenho causal. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-44782012000200006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,4942a01402efbe931aaeae0985b634cd29e322f2cc78f2e00230e90673206ed3,data/processed/sample_xmls/S0104-44782012000200006.xml,,Las guerras olvidadas del Perú: formación del Estado e imaginario nacional,2012,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,FALSE,Explain,single_country,,Peru,no_survey_data,,,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782012000300006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,50fce19bac1a029a87f0acabfe4ca479d8f615f396e654e9191dbddb3b2e718e,data/processed/sample_xmls/S0104-44782012000300006.xml,,"O tribunal de contas da união, controle horizontal de agências reguladoras e impacto sobre usuários dos serviços",2012,Revista de Sociologia e Política,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,field_study,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782013000300008,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,8bfb016e9fcb8f5d4da620e22fc731f8c2f01983be893aa1dd47e53c0e1829cf,data/processed/sample_xmls/S0104-44782013000300008.xml,,Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul,2013,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,no_survey_data,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""coalition composition"",""variable_description"":""Composition, coalescence and contiguity of government coalitions.""},{""variable_name"":""party subsystem characteristics"",""variable_description"":""State-level party subsystem structure.""}]","[{""variable_name"":""positive-sum legislative outcomes"",""variable_description"":""Volume of positive-sum outcomes in state legislatures.""}]","[{""iv_var_name"":""coalition composition"",""dv_var_name"":""positive-sum legislative outcomes"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782014000100003,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,c8e780d59ef43b2d325c95c7e2d116b7967ebf07752d2507a9701553f1882039,data/processed/sample_xmls/S0104-44782014000100003.xml,,"Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004",2014,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-44782015000200109,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,4729c7a819ce2af7c5c39f8040de2dd1b552dee64d3cc34bf64a5cda90140ecc,data/processed/sample_xmls/S0104-44782015000200109.xml,,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",2015,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,single_region,Brazil,no_survey_data,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""socioeconomic, political and spatial variables"",""variable_description"":""Municipal characteristics and spatial interactions.""},{""variable_name"":""income transfer program variables"",""variable_description"":""Bolsa Familia and related government transfers.""}]","[{""variable_name"":""electoral outcomes"",""variable_description"":""Municipal vote outcomes in the 2006 Bahia governor election.""}]","[{""iv_var_name"":""income transfer program variables"",""dv_var_name"":""electoral outcomes"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782017000100051,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,e046e393b6ffb18333d4090fc30aaa4777f32169a26dfde44ff596a4c488c696,data/processed/sample_xmls/S0104-44782017000100051.xml,,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,2017,Revista de Sociologia e Política,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,,no_survey_data,structure_systematize,TRUE,Other,Focused structured comparison of case studies,,FALSE,,,,TRUE,FALSE,FALSE,3,three creative cities,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782018000200031,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,088dfa9cdcec187c8ff05165d986abfed750c3a732175893f2fd82898b31209e,data/processed/sample_xmls/S0104-44782018000200031.xml,,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo",2018,Revista de Sociologia e Política,Missing/Corrupt,Methodology and Formal Theory,FALSE,Describe,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0104-44782019000200209,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6f19d1bd3a2e8f942b7dd0d6dd08a71628d1d13086d561de8932278827bc3feb,data/processed/sample_xmls/S0104-44782019000200209.xml,,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),2019,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,FALSE,Explain,single_country,single_region,Argentina,no_survey_data,field_study,TRUE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782020000100202,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,4a546af9ab2b9c4eddb8b2f4f2f7ff074093cda72286dbdb7466921d916d5ff7,data/processed/sample_xmls/S0104-44782020000100202.xml,,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,2020,Revista de Sociologia e Política,Missing/Corrupt,Comparative Politics,TRUE,Explain,,single_region,,no_survey_data,procure_original_data,TRUE,Other,Qualitative Comparative Analysis (QCA),,FALSE,"[{""variable_name"":""legislative control"",""variable_description"":""Whether presidents control the legislature.""},{""variable_name"":""civil society control"",""variable_description"":""Whether presidents control civil society.""},{""variable_name"":""radical-left alignment"",""variable_description"":""Whether presidents are aligned with the radical left.""}]","[{""variable_name"":""electoral survival"",""variable_description"":""Presidential capacity to survive electorally.""}]","[{""iv_var_name"":""legislative control"",""dv_var_name"":""electoral survival"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""radical-left alignment"",""dv_var_name"":""electoral survival"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Comparative Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0104-44782020000400209,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,aa8c6d45059d755f6feadf3f0cf62faf0b069c39a6338821409c0fc93e0038f0,data/processed/sample_xmls/S0104-44782020000400209.xml,,Programas de governo e promessas de campanha,2020,Revista de Sociologia e Política,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,4,"four programs (from 1994, 1998, 2002 and 2006)",,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Brazilian Politics, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
