pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n,fidelity_issue_n,high_severity_n,medium_severity_n,low_severity_n,fidelity_agents_with_issue,fidelity_statuses,disagreement_flag,priority_score,adjudication_reason
S0102-69092011000100008,Regras de jogo versus regras morais: para uma teoria sociológica do fair play,2011,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1075a1541a738fa7b0d431b309c7ccb8739bb6b5dea6daca2df84e5c3659faff,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092012000200009,Reconsiderando a etnografia da ciência e da tecnologia: tecnociência na prática,2012,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,8d50aee8b6657e6d594f864c9a22e78bcbb2ae4c83029b793bf380a7c73aab19,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092013000300008,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,a3bdd79e00654fc01de667f994026b36b89912bbbb8db6537e7b5e685cc79cf0,evidence_type,TRUE,critical_disagreement,adjudicate,,qualitative,mixed,mixed,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-69092013000300008,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,a3bdd79e00654fc01de667f994026b36b89912bbbb8db6537e7b5e685cc79cf0,is_empirical_quant_paper,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-69092013000300008,"Profissionalismo, diferença e diversidade na advocacia e na magistratura paulistas",2013,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,a3bdd79e00654fc01de667f994026b36b89912bbbb8db6537e7b5e685cc79cf0,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092015000200045,Pós-estruturalismo e a crítica como repetição,2015,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,22cc1497b5f50d6e38657a44167b6a533879f61af325fa9e2ee3f1664af1bee9,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092018000300507,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,2018,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,d06db8a6e911c0c2c7a0c7ca4a10b6f06dfab66712abbc099170b5f547c8fbbb,evidence_type,TRUE,critical_disagreement,adjudicate,,mixed,mixed,quantitative,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-69092018000300507,O OVO E A GALINHA. Estudo do enquadramento e da recepção da cobertura jornalística no pleito de 2014,2018,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,d06db8a6e911c0c2c7a0c7ca4a10b6f06dfab66712abbc099170b5f547c8fbbb,main_causal_research_design,TRUE,critical_disagreement,adjudicate,,<NULL>,Kitchen Sink Linear Model,Kitchen Sink Linear Model,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092019000200505,CLASSE SOCIAL E ALIMENTAÇÃO: PADRÕES DE CONSUMO ALIMENTAR NO BRASIL CONTEMPORÂNEO,2019,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,f9570a8d115db3eaf9cac0deca47b006cf4e2e57287e23cd0655890a5a40d7c3,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092019000300509,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1b85168ae86cd2f1d95fbf408cabac31c2dbbce6583466bba00885ff97b6366f,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,No Mention of Mechanisms/Channels,No Mention of Mechanisms/Channels,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092019000300509,EXISTEM PREFERÊNCIAS DE SEXO NO BRASIL?,2019,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1b85168ae86cd2f1d95fbf408cabac31c2dbbce6583466bba00885ff97b6366f,statement_of_identification_assumptions,TRUE,critical_disagreement,adjudicate,,FALSE,<NULL>,FALSE,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092020000100513,AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina,2020,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,d45f1ab28fa8f2a7aea8d04d150417f18d8914ee3287025dc692f93470e6941a,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092020000100513,AUTORIDADE PRIVADA NA GOVERNANÇA DA INTERNET: Regimes de nomes e domínios na América Latina,2020,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,d45f1ab28fa8f2a7aea8d04d150417f18d8914ee3287025dc692f93470e6941a,method_status,TRUE,critical_disagreement,adjudicate,,explicit,explicit,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-69092021000100510,TECENDO UM CIRCUITO COMERCIAL A PARTIR DA FEIRA DA MADRUGADA As agenciadoras da moda popular brasileira,2021,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,e58929b7f984f6d6fcef8884ee4f7b394baebfadce50802952aed401771910c1,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,No Mention of Mechanisms/Channels,No Mention of Mechanisms/Channels,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092024000100506,Determinantes da equidade na implementação da Política Nacional de Assistência Social,2024,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,25933eee5bfdc0905344dca6c3a3293ce3eedea4aff7e084f8a10ee90499d770,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,main_causal_research_design,TRUE,critical_disagreement,adjudicate,,<NULL>,Other,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,method_status,TRUE,critical_disagreement,adjudicate,,explicit,explicit,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-69092025000100509,Negligência ou Genocídio? A crise humanitária na Terra Indígena Yanomami no Brasil,2025,Revista Brasileira de Ciências Sociais,data/processed/fulltext_gold/article_texts_gold.csv,1fb0a14524471b0fe2baa476ae2a4d58f343e4bc73963b7887238759a01c5e4d,statement_of_identification_assumptions,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292005000100003,O novo regionalismo econômico asiático,2005,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,164ef0f7c701aaa458922d5771206685e7a97eda3a297ec5c3e0cfb66dd35748,evidence_type,TRUE,critical_disagreement,adjudicate,,qualitative,qualitative,theoretical-normative,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292005000100003,O novo regionalismo econômico asiático,2005,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,164ef0f7c701aaa458922d5771206685e7a97eda3a297ec5c3e0cfb66dd35748,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292006000100007,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,2006,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0bf72334c7d9d57678be91bfa00345d395084596a30e6e391522bea95eb217bc,makes_implicit_causal_claim,TRUE,no_majority,adjudicate,,TRUE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,3,1,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292006000100007,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,2006,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0bf72334c7d9d57678be91bfa00345d395084596a30e6e391522bea95eb217bc,method_status,TRUE,critical_disagreement,adjudicate,,explicit,essayistic,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292006000100007,O local e o global na estrutura da política ambiental internacional: a construção social do acidente químico ampliado de Bhopal e da Convenção 174 da OIT,2006,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0bf72334c7d9d57678be91bfa00345d395084596a30e6e391522bea95eb217bc,statement_of_identification_assumptions,TRUE,critical_disagreement,adjudicate,,FALSE,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292007000100001,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)",2007,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,6c847e18a7c07fd8720b6da4933c4257126464345d2a879d1d42617e34931da5,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292007000100001,"Multilateralismo, democracia e política externa no Brasil: contenciosos das patentes e do algodão na Organização Mundial do Comércio (OMC)",2007,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,6c847e18a7c07fd8720b6da4933c4257126464345d2a879d1d42617e34931da5,method_status,TRUE,critical_disagreement,adjudicate,,explicit,essayistic,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292008000100002,Modelo de mudanças climáticas com gastos públicos,2008,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,8c620de54374c660af3115e69beac29f3bd0c3053d80d6446c562ead439d5f37,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292011000100010,"O que há por trás do direito ao voto dos emigrantes internacionais? Teoria, história e cidadania demandante",2011,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,03e8ef3a2324dd88ac6ea4aa3d43a03e4f2c41aed4619ff57cf78a0c85264842,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292013000200006,Sovereignty and regional integration in Latin America: a political conundrum?,2013,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,a47bce03c6a7dfe9d2af5bd407e115830cd33c54a63fe0c0a7b63b475c32c714,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292013000200009,BRICS: an explanation in critical geography,2013,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,4ad04d3da731e0c08c84079b614e39f7c4e8b67c82dbabf8c1c92baf41e8861a,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292014000100008,A institucionalização de blocos de integração: uma proposta de critérios de medição,2014,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,c378e758139763062d418433df14a3cf0ac563039165994442346da2337d6ed1,evidence_type,TRUE,critical_disagreement,adjudicate,,qualitative,theoretical-normative,qualitative,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292014000100008,A institucionalização de blocos de integração: uma proposta de critérios de medição,2014,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,c378e758139763062d418433df14a3cf0ac563039165994442346da2337d6ed1,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292014000100008,A institucionalização de blocos de integração: uma proposta de critérios de medição,2014,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,c378e758139763062d418433df14a3cf0ac563039165994442346da2337d6ed1,method_status,TRUE,critical_disagreement,adjudicate,,explicit,explicit,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292015000300851,Benjamin Cohen on global political order: when Keynes meets realism - and beyond,2015,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,b87a40c02c5a29b71f1567fc5281f56aa6032cf41790d481ba0f9bca410fe93f,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292016000100313,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,3543caee01510310d4fce6a4d3f572d45c1adbe1b189cb338ecef3819d8cd081,effort_to_explore_mechanisms,TRUE,critical_disagreement,adjudicate,,No Mention of Mechanisms/Channels,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292016000100313,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,3543caee01510310d4fce6a4d3f572d45c1adbe1b189cb338ecef3819d8cd081,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292016000100313,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,3543caee01510310d4fce6a4d3f572d45c1adbe1b189cb338ecef3819d8cd081,method_status,TRUE,critical_disagreement,adjudicate,,explicit,essayistic,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292016000100313,Domestic coalitions in the FTAA negotiations: the Brazilian case,2016,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,3543caee01510310d4fce6a4d3f572d45c1adbe1b189cb338ecef3819d8cd081,statement_of_identification_assumptions,TRUE,critical_disagreement,adjudicate,,FALSE,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292017000300569,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades",2017,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,e69736432a9a71bd2c1539a17616a953c50b813c8bfafcf0f93a672e52802360,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292017000300569,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades",2017,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,e69736432a9a71bd2c1539a17616a953c50b813c8bfafcf0f93a672e52802360,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292017000300569,"Paradiplomacia, Políticas de Segurança e Redes de Cidades: o Caso da Unidade Temática de Segurança Cidadã das Mercocidades",2017,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,e69736432a9a71bd2c1539a17616a953c50b813c8bfafcf0f93a672e52802360,method_status,TRUE,critical_disagreement,adjudicate,,explicit,explicit,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292019000300663,"Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III",2019,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0faeb143b877f59a8917ff89253ec4f8f1f81bcd46cd527ebf0e71af0b3d4c57,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292019000300663,"Sobre a Espectralidade do Inter-estado-ual/Internacional: Um Fórum sobre os Espectros de Marx de Jacques Derrida depois de 25 anos, Parte III",2019,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0faeb143b877f59a8917ff89253ec4f8f1f81bcd46cd527ebf0e71af0b3d4c57,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292021000100121,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,evidence_type,TRUE,critical_disagreement,adjudicate,,mixed,mixed,qualitative,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292021000100121,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,is_empirical_quant_paper,TRUE,critical_disagreement,adjudicate,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292021000100121,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,main_causal_research_design,TRUE,critical_disagreement,adjudicate,,<NULL>,Other,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292021000100121,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,method_status,TRUE,critical_disagreement,adjudicate,,explicit,explicit,essayistic,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,,TRUE,4,desacordo_entre_agentes
S0102-85292021000100121,Política Externa dos EUA para a América do Sul desde o 11 de Setembro: Negligência ou Militarização?,2021,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,424fcbe0b0832412ae9ff561b4c48d7a9c84851b2107c0541afa0ddfdcaf9505,statement_of_identification_assumptions,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
S0102-85292021000100199,"Vinte anos da Colonialidade do Poder, Eurocentrismo e América Latina de Aníbal Quijano",2021,Contexto Internacional,data/processed/fulltext_gold/article_texts_gold.csv,0328cf8592ee6e20011430d37ddffdb24f7da5b0855e707196685fa89111b639,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,0,0,0,0,,supported_by_text,TRUE,4,desacordo_entre_agentes
