pid,title,journal_title,input_text_hash,is_empirical_paper,empirical_evidence_type,is_empirical_quant_paper_torreblanca,is_empirical_qual_paper,quantitative_analysis_type,quantitative_analysis_evidence_quote,has_statistical_inference,statistical_inference_quote,qualitative_analysis_goal,qualitative_goal_clarity,qualitative_goal_quote,causal_or_explanatory_claim_present,causal_or_explanatory_claim_quote,credibility_revolution_screen_applicable,credibility_revolution_screen_reason,credibility_revolution_method_present,credibility_revolution_method_type,causal_design_quote,main_variables_or_relationship,sample_or_data_source,tough_call,tough_call_reason,brief_justification
S0104-44782013000300008,Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul,Revista de Sociologia e Política,e78a0b53adeff374ada0d28f779190a7d86d732edefd0beae8e57164245c084b,TRUE,mixed_empirical,TRUE,TRUE,statistical_modeling,"Com os dados organizados, passou-se à utilização de um modelo de regressão logística binária para a variável dummy: resultados de soma zero (= 0) e resultados de soma positiva (= 1).",TRUE,"Embora a diferença entre matérias aprovadas e rejeitadas seja muito grande, é interessante notar que, entre as matérias aprovadas, a maioria é de soma positiva, enquanto entre as matérias rejeitadas a diferença não é estatisticamente significativa.",mixed_descriptive_explanatory,clear,"...governismo, por meio da discussão crítica da tese do ""ultrapresidencialismo"". Seria tal conceito a expressão de uma tese ultrapassada? Este artigo foi desenvolvido tendo como corte temporal o período de 1999 a 2006 em dois legislativos estaduais brasileiros, a saber: a...",TRUE,"Ou seja, é possível observar a conexão causal hipotetizada anteriormente, independentemente do estado que se esteja analisando.",TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,Relações empíricas quantitativas analisadas no artigo sobre: Os determinantes dos resultados de soma positiva em Minas Gerais e no Rio Grande do Sul.,dados por ele no Brasil.,TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0104-44782014000100003,"Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004",Revista de Sociologia e Política,577f7acde5ae61f35ecdf732bd86a8a7239081783ea1e58ee3b86e10179bca13,TRUE,quantitative_only,TRUE,FALSE,bivariate_tests_or_correlations_only,"...paroquiais"" (assessoramento ou participativa) é bastante significativa, visto que foram encontrados elevados números de indicações na base de dados fornecida pela Câmara Municipal, referente à produção legislativa 2001-2004. Embora o trabalho do vereador não se reduza...",TRUE,"Em parte, essa lacuna deve-se às dificuldades dos vereadores em produzir uma legislação local significativa, diante dos constrangimentos impostos pelas Constituições Federal e Estadual, restando pouca margem para a criatividade do vereador, como será visto mais adiante.",,,,TRUE,"...arte de sua ação política no intuito de garantir a manutenção ou ampliação de seus postos de poder, torna-se razoável considerar, para efeitos de análise, uma produção que ocupa parte significativa de sua atividade. IV. A atividade legislativa municipal A Câmara Municip...",TRUE,bivariate_or_correlation_screen,FALSE,"[""none_detected""]",,"Relações empíricas quantitativas analisadas no artigo sobre: Indicação e intermediação de interesses: uma análise da conexão eleitoral na cidade do Rio de Janeiro, 2001-2004.",Tribunal Superior Eleitoral (TSE) n.,FALSE,,"O body contém análise quantitativa própria ou reanálise de dados, classificada como bivariate_tests_or_correlations_only. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0104-44782015000200109,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",Revista de Sociologia e Política,75170bdb6f425c08982f773a9a7deb7e0d9aed60e28c95a4cd1e691340a65c6c,TRUE,quantitative_only,TRUE,FALSE,statistical_modeling,"...m é heterocedástico, o que amplia o impacto do uso da defasagem por conta do efeito multiplicador (idem). Estimar o modelo clássico de análise de regressão linear por MQO; Testar a hipótese de ausência de autocorrelação espacial devido a uma defasagem ou a um erro, por...",TRUE,"O p-valor nulo referente à estatística F mostrou que essas variáveis são estatisticamente significantes para o modelo, conjuntamente.",,,,TRUE,A hipótese de validação da relação causal no modelo SAR indica que nenhuma variável explicativa contida na matriz X pode estar correlacionada o termo de erro aleatório.,TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,"Relações empíricas quantitativas analisadas no artigo sobre: Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006.",Tribunal Superior Eleitoral (TSE) e do Tribunal Regional Eleitoral do Estado da Bahia (TRE-BA).,TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0104-44782017000100051,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,Revista de Sociologia e Política,8ab3056577c0d68bc8020abeefb2999b4c41791ca8194a9f3d9789b3509e038d,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,,TRUE,"...p.12-19). O planejamento urbano – feito com base em indicadores e estudos, cruciais para o diagnóstico, o monitoramento e a análise do efeito das ações – aproveitou o desenho das atividades de Barcelona para os Jogos Olímpicos de 1992 para situá-las em uma perspectiva m...",FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas.,dados e permitir a comparação sistemática das informações encontradas.,TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0104-44782018000200031,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo",Revista de Sociologia e Política,d38c58f02f01eb3ccfad57ccf6535562994b76436a81691ba0d5d72dff70d8d0,FALSE,none,FALSE,FALSE,none,,,,,,,FALSE,,FALSE,not_empirical,,,,,"dados quanti, mas que não fazem parte do escopo do artigo (ver Krippendorf 2004, p.",FALSE,,"O body apresenta um ensaio teórico, normativo, conceitual ou de história das ideias, sem análise empírica própria. Por isso, os módulos quantitativo, qualitativo empírico e causal ficam nulos ou negativos."
S0104-44782019000200209,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),Revista de Sociologia e Política,d7f5a912b2988cf442a0f2aa09da78fcae0acf87c9991530a024631f52677a4f,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"En primer lugar, realizamos veinte entrevistas en profundidad semiestructuradas a dirigentes de Jóvenes PRO de la CABA.",TRUE,"En la cuarta sección, abordaremos el impacto de la sociabilidad en voluntariados católicos en la politización, las visiones acerca de la política y la entrada a la militancia de los miembros de Jóvenes PRO.",FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO).,entrevistas en profundidad semiestructuradas a dirigentes de Jóvenes PRO de la CABA.,TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0104-44782020000100202,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,Revista de Sociologia e Política,6059fd982d95b5b5f8feb3cc84abe63bd65579c341d15320fb710ee56c39d73d,TRUE,mixed_empirical,TRUE,TRUE,statistical_modeling,"Em seguida, descrevo e justifico minha abordagem metodológica, a análise comparada qualitativa (ACQ), e apresento os dados que utilizo.",FALSE,,mixed_descriptive_explanatory,clear,"Em seguida, descrevo e justifico minha abordagem metodológica, a análise comparada qualitativa (ACQ), e apresento os dados que utilizo.",TRUE,"É preciso ressaltar, no entanto, que isto pode se dever antes à limitação dos dados e à necessidade de extrairmos conclusões conservadoras, do que ao fato de realmente não haver uma causa suficiente entre as variáveis utilizadas.",TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,Relações empíricas quantitativas analisadas no artigo sobre: Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa.,"surveys de analistas, que mede “a qualidade dos serviços públicos, a qualidade do serviço civil e o seu grau de independência de pressões políticas, a qualidade da formulação e implementação de políticas e a credibilidade do compromisso do governo com essas políticas”.",TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0104-44782020000400209,Programas de governo e promessas de campanha,Revista de Sociologia e Política,aad2b8cded2ef8350fbaa8e528fac36c46e7fd593299daa1c9c37621639c6f42,TRUE,quantitative_only,TRUE,FALSE,descriptive_statistics_only,O Quadro 1 ilustra a forma de organização do banco de dados.,FALSE,,,,,TRUE,...luência de atores e grupos de pressão sobre as legendas ou mesmo por uma dada conjuntura. Harmel (2016) apresenta três postulados para explicar por que certos programas apresentam promessas bastante detalhadas e outros privilegiam a apresentação de conteúdos pouco espec...,FALSE,descriptive_quantitative_only,,,,Relações empíricas quantitativas analisadas no artigo sobre: Programas de governo e promessas de campanha.,"dados da seguinte forma: Fizemos uma leitura preliminar dos programas de governo, identificando 2.",FALSE,,"O body contém análise quantitativa própria ou reanálise de dados, classificada como descriptive_statistics_only. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0104-44782023000100400,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,Revista de Sociologia e Política,c98dcd07a225a7c18be01bef9aa21b2655436c9871465a711e8728abfd49ec49,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,"Portanto, este trabalho tem o objetivo de mapear o Estado da Arte da literatura que trata as reformas dos sistemas eleitorais para o legislativo como variável dependente2.",TRUE,O que prevalece são estudos tratando a reforma eleitoral como causa e não como efeito.,FALSE,qualitative_only,,,,Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo.,dados serão averiguados e testados (no caso de meta-análise).,TRUE,O artigo qualitativo menciona números contextuais; a regra anti-falso-positivo impediu classificá-lo como quantitativo.,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,Revista de Sociologia e Política,469db4d434700bc442804f7463de218b7af15c8036f2fc3b37bb02342bc15ad9,TRUE,quantitative_only,TRUE,FALSE,statistical_modeling,"To classify national governments ideologically, we used the dataset “Identifying Ideologues: A Global Dataset on Chief Executives, 1945-2020” produced by Sebastian Herre (Herre, 2022)3.",TRUE,The probability of an individual identified with the left (extreme or moderated) is not affected by the polarization of the national political context (p-value of 0.,,,,TRUE,Introduction1 Political polarization has been identified as one of the causes of the democracy erosion processes (McCoy et al.,TRUE,statistical_modeling_screen,FALSE,"[""observational_regression_with_causal_claim_no_design""]",,Relações empíricas quantitativas analisadas no artigo sobre: Polarização e ideologia: explorando a natureza contextual do compromisso democrático.,tself as the guardian of democracy in polarized left-wing governments.,TRUE,"Modelagem observacional com linguagem causal/explanatória, mas sem desenho de identificação moderno detectado.","O body contém análise quantitativa própria ou reanálise de dados, classificada como statistical_modeling. A triagem causal foi aplicada quando havia modelagem, testes bivariados ou desenho causal detectado no texto."
S0104-62762005000200006,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",Opinião Pública,b8afb4954c1419700d84ca81c4a0cad20eaee16233cd3947f40006a5503ac1dd,TRUE,qualitative_only,FALSE,TRUE,none,,,,mixed_descriptive_explanatory,clear,,TRUE,"Na constituição dos grupos sociais, as idéias são importantes, mas parece-nos que a ação política é mais efetiva para se analisar a dinâmica de interesses do grupo e, principalmente, suas atitudes e seus efeitos concretos sobre o ordenamento político.",FALSE,qualitative_only,,,,"Evidência qualitativa usada para reconstruir ou explicar o objeto do artigo: Como os empresários pensam a política e a democracia: Brasil, anos 1990.",dados quando isolados.,FALSE,,"O body usa evidência qualitativa substantiva, como reconstrução histórica, estudo de caso, documentos, discursos ou entrevistas. Não há análise quantitativa original apoiada pelo texto."
